,comp_produced_prod_mean,price_produced_prod_mean,prod_sp_val_dist,output_all_prdcts,price_produced_prod_std,delta_coefficient,share_produced_products,prod_sp_val_alct,prod_space_struc,max_info,nominal_demand
204,1.4154176943108954,2.6152189890256583,"normal_[0, 1]",122.0,1.4705521161509336,100,0.03,degree_centrality,random_0.25,0.5,75
205,3.7743294665328855,161.32131302213682,"normal_[0, 1]",366.6905226054464,139.11613728286494,100,0.07,degree_centrality,random_0.25,0.5,75
206,4.2331225414096005,159.755887754275,"normal_[0, 1]",346.0,151.48048960869596,100,0.07,degree_centrality,random_0.25,0.5,75
207,3.3642221541097843,145.47739257046914,"normal_[0, 1]",431.0639937124675,129.7448123513957,100,0.09,degree_centrality,random_0.25,0.5,75
208,3.3511293165332807,164.31511400054114,"normal_[0, 1]",379.0,156.25910880911437,100,0.07,degree_centrality,random_0.25,0.5,75
209,4.8768978781064485,144.1770049766542,"normal_[0, 1]",231.5,164.48495883476434,100,0.05,degree_centrality,random_0.25,0.5,75
210,4.4923131285763285,171.1683125394867,"normal_[0, 1]",266.5,170.79635073230727,100,0.06,degree_centrality,random_0.25,0.5,75
211,3.566763341840607,169.9184246385722,"normal_[0, 1]",576.0,181.62022021214486,100,0.11,degree_centrality,random_0.25,0.5,75
212,3.68518673716096,160.1157226506731,"normal_[0, 1]",371.5046115517616,161.80546343387257,100,0.08,degree_centrality,random_0.25,0.5,75
213,2.9139077058327665,83.8626032942237,"normal_[0, 1]",311.5,97.8201343643146,100,0.06,degree_centrality,random_0.25,0.5,75
214,3.136042834951837,11.343562935361627,"normal_[0, 1]",195.0,9.349034059982415,100,0.03,degree_centrality,random_0.25,0.5,75
